idx,x,y,q1_deg,q2_deg
410,-0.10528474270080722,0.05361631656688235,101.46355123073025,103.09790588635846
411,-0.10509296765198702,0.05353213320605483,101.37724768962624,103.25884362313896
412,-0.10490032156833365,0.05344996268796452,101.29000093200368,103.41949584345764
413,-0.10470682557566113,0.05336981402353472,101.20181442344708,103.57984560654204
414,-0.10451250089298554,0.05329169600196966,101.11269173322258,103.73987595730536
415,-0.10431736883019818,0.05321561718979073,101.02263653690646,103.89956992719864
416,-0.10412145078572867,0.05314158592989701,100.9316526190458,104.05891053508964
417,-0.1039247682441984,0.05306961034065041,100.83974387584963,104.21788078816975
418,-0.10372734277406444,0.05299969831498536,100.74691431790954,104.37646368288961
419,-0.10352919602525436,0.05293185751954334,100.6531680729489,104.53464220592468
420,-0.1033303497267921,0.05286609539383204,100.55850938859874,104.69239933517161
421,-0.1031308256844151,0.05280241914940964,100.46294263519964,104.8497180407765
422,-0.10293064577818299,0.0527408357690939,100.36647230862735,105.00658128619595
423,-0.10272983196007834,0.05268135200619644,100.26910303314158,105.16297202929196
424,-0.10252840625159927,0.05262397438378219,100.17083956425546,105.31887322346154
425,-0.10232639074134459,0.05256870919395405,100.07168679162467,105.47426781880199
426,-0.10212380758259146,0.05251556249716284,99.97164974195415,105.62913876331304
427,-0.10192067899086618,0.052464540121542794,99.87073358192075,105.78346900413615
428,-0.1017170272415079,0.05241564766227236,99.76894362110966,105.9372414888328
429,-0.10151287466722583,0.05236889048096066,99.66628531496329,106.09043916670173
430,-0.10130824365565037,0.05232427370505954,99.56276426773945,106.24304499013664
431,-0.10110315664687791,0.05228180222730126,99.45838623547799,106.3950419160249
432,-0.10089763613101009,0.05224148070516196,99.35315712897253,106.54641290718817
433,-0.10069170464568747,0.05220331356035094,99.2470830167458,106.69714093386597
434,-0.10048538477361806,0.05216730497832572,99.1401701280256,106.84720897524247
435,-0.10027869914010082,0.052133458907833094,99.03242485571947,106.99660002101777
436,-0.10007167041054466,0.05210177906047611,98.92385375938503,107.1452970730242
437,-0.09986432128798271,0.05207226891030704,98.8144635681935,107.2932831468883
438,-0.09965667451058292,0.05204493169344638,98.70426118388397,107.4405412737393
439,-0.09944875284915437,0.05201977040772803,98.59325368370492,107.58705450196454
440,-0.09924057910465033,0.05199678781237052,98.48144832334093,107.73280589901277
441,-0.09903217610566775,0.051975986427674405,98.36885253982082,107.87777855324546
442,-0.09882356670594397,0.05195736853474593,98.25547395440464,108.02195557583723
443,-0.09861477378185052,0.05194093617524688,98.1413203754463,108.16532010272522
444,-0.09840582022988437,0.05192669115117062,98.02639980122811,108.30785529660868
445,-0.09819672896415717,0.05191463502464459,97.91072042276458,108.4495443489984
446,-0.09798752291388249,0.0519047691177589,97.79429062657185,108.59037048231684
447,-0.0977782250208613,0.05189709451242146,97.67711899739871,108.73031695204928
448,-0.09756885823696607,0.05189161205023918,97.55921432091652,108.8693670489462
449,-0.09735944552162405,0.05188832233242585,97.44058558636387,109.00750410127681
